         t  he3                            
       he4 ar29    p  k32                  
         n ar30    p cl30                  
         n ar30  he4  s27                  
         p ar30    n  k30                  
         p ar30  he4 cl27                  
       he4 ar30    n ca33                  
       he4 ar30    p  k33                  
         n ar31    p cl31                  
         n ar31  he4  s28                  
         p ar31    n  k31                  
         p ar31  he4 cl28                  
       he4 ar31    n ca34                  
       he4 ar31    p  k34                  
         n ar32    p cl32                  
         n ar32  he4  s29                  
         p ar32    n  k32                  
         p ar32  he4 cl29                  
       he4 ar32    n ca35                  
       he4 ar32    p  k35                  
         n ar33    p cl33                  
         n ar33  he4  s30                  
         p ar33    n  k33                  
         p ar33  he4 cl30                  
       he4 ar33    n ca36                  
       he4 ar33    p  k36                  
         n ar34    p cl34                  
         n ar34  he4  s31                  
         p ar34    n  k34                  
         p ar34  he4 cl31                  
       he4 ar34    n ca37                  
       he4 ar34    p  k37                  
         n ar35    p cl35                  
         n ar35  he4  s32                  
         p ar35    n  k35                  
         p ar35  he4 cl32                  
       he4 ar35    n ca38                  
       he4 ar35    p  k38                  
         n ar36    p cl36                  
         n ar36  he4  s33                  
         p ar36    n  k36                  
         p ar36  he4 cl33                  
       he4 ar36    n ca39                  
       he4 ar36    p  k39                  
         n ar37    p cl37                  
         n ar37  he4  s34                  
         n ar37  he4  s34                  
         p ar37    n  k37                  
         p ar37  he4 cl34                  
       he4 ar37    n ca40                  
       he4 ar37    p  k40                  
         n ar38    p cl38                  
         n ar38  he4  s35                  
         p ar38    n  k38                  
         p ar38  he4 cl35                  
       he4 ar38    n ca41                  
       he4 ar38    p  k41                  
         n ar39    p cl39                  
         n ar39  he4  s36                  
         p ar39    n  k39                  
         p ar39  he4 cl36                  
       he4 ar39    n ca42                  
       he4 ar39    p  k42                  
         n ar40    p cl40                  
         n ar40  he4  s37                  
         p ar40    n  k40                  
         p ar40  he4 cl37                  
       he4 ar40    n ca43                  
       he4 ar40    p  k43                  
         n ar41    p cl41                  
         n ar41  he4  s38                  
         p ar41    n  k41                  
         p ar41  he4 cl38                  
       he4 ar41    n ca44                  
       he4 ar41    p  k44                  
         n ar42    p cl42                  
         n ar42  he4  s39                  
         p ar42    n  k42                  
         p ar42  he4 cl39                  
       he4 ar42    n ca45                  
       he4 ar42    p  k45                  
         n ar43    p cl43                  
         n ar43  he4  s40                  
         p ar43    n  k43                  
         p ar43  he4 cl40                  
       he4 ar43    n ca46                  
       he4 ar43    p  k46                  
         n ar44    p cl44                  
         n ar44  he4  s41                  
         p ar44    n  k44                  
         p ar44  he4 cl41                  
       he4 ar44    n ca47                  
       he4 ar44    p  k47                  
         n ar45    p cl45                  
         n ar45  he4  s42                  
         p ar45    n  k45                  
         p ar45  he4 cl42                  
       he4 ar45    n ca48                  
       he4 ar45    p  k48                  
         n ar46    p cl46                  
         n ar46  he4  s43                  
         p ar46    n  k46                  
         p ar46  he4 cl43                  
       he4 ar46    n ca49                  
       he4 ar46    p  k49                  
         n ar47    p cl47                  
         n ar47  he4  s44                  
         p ar47    n  k47                  
         p ar47  he4 cl44                  
       he4 ar47    n ca50                  
       he4 ar47    p  k50                  
         n ar48    p cl48                  
         n ar48  he4  s45                  
         p ar48    n  k48                  
         p ar48  he4 cl45                  
       he4 ar48    n ca51                  
       he4 ar48    p  k51                  
         n ar49    p cl49                  
         n ar49  he4  s46                  
         p ar49    n  k49                  
         p ar49  he4 cl46                  
       he4 ar49    n ca52                  
       he4 ar49    p  k52                  
         n ar50    p cl50                  
         n ar50  he4  s47                  
         p ar50    n  k50                  
         p ar50  he4 cl47                  
       he4 ar50    n ca53                  
       he4 ar50    p  k53                  
         n ar51    p cl51                  
         n ar51  he4  s48                  
         p ar51    n  k51                  
         p ar51  he4 cl48                  
       he4 ar51    n ca54                  
       he4 ar51    p  k54                  
         n ar52    p cl52                  
         n ar52  he4  s49                  
         p ar52    n  k52                  
         p ar52  he4 cl49                  
       he4 ar52    n ca55                  
       he4 ar52    p  k55                  
         n ar53    p cl53                  
         n ar53  he4  s50                  
         p ar53    n  k53                  
         p ar53  he4 cl50                  
       he4 ar53    n ca56                  
       he4 ar53    p  k56                  
         n ar54    p cl54                  
         n ar54  he4  s51                  
         p ar54    n  k54                  
         p ar54  he4 cl51                  
       he4 ar54    n ca57                  
       he4 ar54    p  k57                  
         n ar55    p cl55                  
         n ar55  he4  s52                  
         p ar55    n  k55                  
         p ar55  he4 cl52                  
       he4 ar55    n ca58                  
       he4 ar55    p  k58                  
         n ar56    p cl56                  
         n ar56  he4  s53                  
         p ar56    n  k56                  
         p ar56  he4 cl53                  
       he4 ar56    n ca59                  
       he4 ar56    p  k59                  
         n ar57    p cl57                  
         n ar57  he4  s54                  
         p ar57    n  k57                  
         p ar57  he4 cl54                  
       he4 ar57    n ca60                  
       he4 ar57    p  k60                  
         n ar58    p cl58                  
         n ar58  he4  s55                  
         p ar58    n  k58                  
         p ar58  he4 cl55                  
       he4 ar58    n ca61                  
       he4 ar58    p  k61                  
         n ar59    p cl59                  
         n ar59  he4  s56                  
         p ar59    n  k59                  
         p ar59  he4 cl56                  
       he4 ar59    n ca62                  
       he4 ar59    p  k62                  
         n ar60    p cl60                  
         n ar60  he4  s57                  
         p ar60    n  k60                  
         p ar60  he4 cl57                  
       he4 ar60    n ca63                  
       he4 ar60    p  k63                  
         n ar61    p cl61                  
         n ar61  he4  s58                  
         p ar61    n  k61                  
         p ar61  he4 cl58                  
       he4 ar61    n ca64                  
       he4 ar61    p  k64                  
         n ar62    p cl62                  
         n ar62  he4  s59                  
         p ar62    n  k62                  
         p ar62  he4 cl59                  
       he4 ar62    n ca65                  
       he4 ar62    p  k65                  
         n ar63    p cl63                  
         n ar63  he4  s60                  
         p ar63    n  k63                  
         p ar63  he4 cl60                  
       he4 ar63    n ca66                  
       he4 ar63    p  k66                  
         p ar64    n  k64                  
         p ar64  he4 cl61                  
       he4 ar64    n ca67                  
       he4 ar64    p  k67                  
         p ar65    n  k65                  
         p ar65  he4 cl62                  
       he4 ar65    n ca68                  
       he4 ar65    p  k68                  
         p ar66    n  k66                  
         p ar66  he4 cl63                  
       he4 ar66    n ca69                  
       he4 ar66    p  k69                  
       he4 ar67    n ca70                  
       he4 ar67    p  k70                  
         n  k29    p ar29                  
         n  k29  he4 cl26                  
       he4  k29    n sc32                  
       he4  k29    p ca32                  
         n  k30    p ar30                  
         n  k30  he4 cl27                  
         p  k30    n ca30                  
         p  k30  he4 ar27                  
       he4  k30    n sc33                  
       he4  k30    p ca33                  
         n  k31    p ar31                  
         n  k31  he4 cl28                  
         p  k31    n ca31                  
         p  k31  he4 ar28                  
       he4  k31    n sc34                  
       he4  k31    p ca34                  
         n  k32    p ar32                  
         n  k32  he4 cl29                  
         p  k32    n ca32                  
         p  k32  he4 ar29                  
       he4  k32    n sc35                  
       he4  k32    p ca35                  
         n  k33    p ar33                  
         n  k33  he4 cl30                  
         p  k33    n ca33                  
         p  k33  he4 ar30                  
       he4  k33    n sc36                  
       he4  k33    p ca36                  
         n  k34    p ar34                  
         n  k34  he4 cl31                  
         p  k34    n ca34                  
         p  k34  he4 ar31                  
       he4  k34    n sc37                  
       he4  k34    p ca37                  
         n  k35    p ar35                  
         n  k35  he4 cl32                  
         p  k35    n ca35                  
         p  k35  he4 ar32                  
       he4  k35    n sc38                  
       he4  k35    p ca38                  
         n  k36    p ar36                  
         n  k36  he4 cl33                  
         p  k36    n ca36                  
         p  k36  he4 ar33                  
       he4  k36    n sc39                  
       he4  k36    p ca39                  
         n  k37    p ar37                  
         n  k37  he4 cl34                  
         p  k37    n ca37                  
         p  k37  he4 ar34                  
       he4  k37    n sc40                  
       he4  k37    p ca40                  
         n  k38    p ar38                  
         n  k38  he4 cl35                  
         p  k38    n ca38                  
         p  k38  he4 ar35                  
       he4  k38    n sc41                  
       he4  k38    p ca41                  
         n  k39    p ar39                  
         n  k39  he4 cl36                  
         p  k39    n ca39                  
         p  k39  he4 ar36                  
       he4  k39    n sc42                  
       he4  k39    p ca42                  
         n  k40    p ar40                  
         n  k40  he4 cl37                  
         p  k40    n ca40                  
         p  k40  he4 ar37                  
       he4  k40    n sc43                  
       he4  k40    p ca43                  
         n  k41    p ar41                  
         n  k41  he4 cl38                  
         p  k41    n ca41                  
         p  k41    n ca41                  
         p  k41  he4 ar38                  
       he4  k41    n sc44                  
       he4  k41    n sc44                  
       he4  k41    p ca44                  
       he4  k41    p ca44                  
         n  k42    p ar42                  
         n  k42  he4 cl39                  
         p  k42    n ca42                  
         p  k42  he4 ar39                  
       he4  k42    n sc45                  
       he4  k42    p ca45                  
         n  k43    p ar43                  
         n  k43  he4 cl40                  
         p  k43    n ca43                  
         p  k43  he4 ar40                  
       he4  k43    n sc46                  
       he4  k43    p ca46                  
         n  k44    p ar44                  
         n  k44  he4 cl41                  
         p  k44    n ca44                  
         p  k44  he4 ar41                  
       he4  k44    n sc47                  
       he4  k44    p ca47                  
         n  k45    p ar45                  
         n  k45  he4 cl42                  
         p  k45    n ca45                  
         p  k45  he4 ar42                  
       he4  k45    n sc48                  
       he4  k45    p ca48                  
         n  k46    p ar46                  
         n  k46  he4 cl43                  
         p  k46    n ca46                  
         p  k46  he4 ar43                  
       he4  k46    n sc49                  
       he4  k46    p ca49                  
         n  k47    p ar47                  
         n  k47  he4 cl44                  
         p  k47    n ca47                  
         p  k47  he4 ar44                  
       he4  k47    n sc50                  
       he4  k47    p ca50                  
         n  k48    p ar48                  
         n  k48  he4 cl45                  
         p  k48    n ca48                  
         p  k48  he4 ar45                  
       he4  k48    n sc51                  
       he4  k48    p ca51                  
         n  k49    p ar49                  
         n  k49  he4 cl46                  
         p  k49    n ca49                  
         p  k49  he4 ar46                  
       he4  k49    n sc52                  
       he4  k49    p ca52                  
         n  k50    p ar50                  
         n  k50  he4 cl47                  
         p  k50    n ca50                  
         p  k50  he4 ar47                  
       he4  k50    n sc53                  
       he4  k50    p ca53                  
         n  k51    p ar51                  
         n  k51  he4 cl48                  
         p  k51    n ca51                  
         p  k51  he4 ar48                  
       he4  k51    n sc54                  
       he4  k51    p ca54                  
         n  k52    p ar52                  
         n  k52  he4 cl49                  
         p  k52    n ca52                  
         p  k52  he4 ar49                  
       he4  k52    n sc55                  
       he4  k52    p ca55                  
         n  k53    p ar53                  
         n  k53  he4 cl50                  
         p  k53    n ca53                  
         p  k53  he4 ar50                  
       he4  k53    n sc56                  
       he4  k53    p ca56                  
         n  k54    p ar54                  
         n  k54  he4 cl51                  
         p  k54    n ca54                  
         p  k54  he4 ar51                  
       he4  k54    n sc57                  
       he4  k54    p ca57                  
         n  k55    p ar55                  
         n  k55  he4 cl52                  
         p  k55    n ca55                  
         p  k55  he4 ar52                  
       he4  k55    n sc58                  
       he4  k55    p ca58                  
         n  k56    p ar56                  
         n  k56  he4 cl53                  
         p  k56    n ca56                  
         p  k56  he4 ar53                  
       he4  k56    n sc59                  
       he4  k56    p ca59                  
         n  k57    p ar57                  
         n  k57  he4 cl54                  
         p  k57    n ca57                  
         p  k57  he4 ar54                  
       he4  k57    n sc60                  
       he4  k57    p ca60                  
         n  k58    p ar58                  
         n  k58  he4 cl55                  
         p  k58    n ca58                  
         p  k58  he4 ar55                  
       he4  k58    n sc61                  
       he4  k58    p ca61                  
         n  k59    p ar59                  
         n  k59  he4 cl56                  
         p  k59    n ca59                  
         p  k59  he4 ar56                  
       he4  k59    n sc62                  
       he4  k59    p ca62                  
         n  k60    p ar60                  
         n  k60  he4 cl57                  
         p  k60    n ca60                  
         p  k60  he4 ar57                  
       he4  k60    n sc63                  
       he4  k60    p ca63                  
         n  k61    p ar61                  
         n  k61  he4 cl58                  
         p  k61    n ca61                  
         p  k61  he4 ar58                  
       he4  k61    n sc64                  
       he4  k61    p ca64                  
         n  k62    p ar62                  
         n  k62  he4 cl59                  
         p  k62    n ca62                  
         p  k62  he4 ar59                  
       he4  k62    n sc65                  
       he4  k62    p ca65                  
         n  k63    p ar63                  
         n  k63  he4 cl60                  
         p  k63    n ca63                  
         p  k63  he4 ar60                  
       he4  k63    n sc66                  
       he4  k63    p ca66                  
         n  k64    p ar64                  
         n  k64  he4 cl61                  
         p  k64    n ca64                  
         p  k64  he4 ar61                  
       he4  k64    n sc67                  
       he4  k64    p ca67                  
         n  k65    p ar65                  
         n  k65  he4 cl62                  
         p  k65    n ca65                  
         p  k65  he4 ar62                  
       he4  k65    n sc68                  
       he4  k65    p ca68                  
         n  k66    p ar66                  
         n  k66  he4 cl63                  
         p  k66    n ca66                  
         p  k66  he4 ar63                  
       he4  k66    n sc69                  
       he4  k66    p ca69                  
         p  k67    n ca67                  
         p  k67  he4 ar64                  
       he4  k67    n sc70                  
       he4  k67    p ca70                  
         p  k68    n ca68                  
         p  k68  he4 ar65                  
       he4  k68    n sc71                  
       he4  k68    p ca71                  
         p  k69    n ca69                  
         p  k69  he4 ar66                  
       he4  k69    n sc72                  
       he4  k69    p ca72                  
         p  k70    n ca70                  
         p  k70  he4 ar67                  
       he4  k70    n sc73                  
       he4  k70    p ca73                  
         n ca30    p  k30                  
         n ca30  he4 ar27                  
         n ca31    p  k31                  
         n ca31  he4 ar28                  
       he4 ca31    n ti34                  
       he4 ca31    p sc34                  
         n ca32    p  k32                  
         n ca32  he4 ar29                  
         p ca32    n sc32                  
         p ca32  he4  k29                  
       he4 ca32    n ti35                  
       he4 ca32    p sc35                  
         n ca33    p  k33                  
         n ca33  he4 ar30                  
         p ca33    n sc33                  
         p ca33  he4  k30                  
       he4 ca33    n ti36                  
       he4 ca33    p sc36                  
         n ca34    p  k34                  
         n ca34  he4 ar31                  
         p ca34    n sc34                  
         p ca34  he4  k31                  
       he4 ca34    n ti37                  
       he4 ca34    p sc37                  
         n ca35    p  k35                  
         n ca35  he4 ar32                  
         p ca35    n sc35                  
         p ca35  he4  k32                  
       he4 ca35    n ti38                  
       he4 ca35    p sc38                  
         n ca36    p  k36                  
         n ca36  he4 ar33                  
         p ca36    n sc36                  
         p ca36  he4  k33                  
       he4 ca36    n ti39                  
       he4 ca36    p sc39                  
         n ca37    p  k37                  
         n ca37  he4 ar34                  
         p ca37    n sc37                  
         p ca37  he4  k34                  
       he4 ca37    n ti40                  
       he4 ca37    p sc40                  
         n ca38    p  k38                  
         n ca38  he4 ar35                  
         p ca38    n sc38                  
         p ca38  he4  k35                  
       he4 ca38    n ti41                  
       he4 ca38    p sc41                  
         n ca39    p  k39                  
         n ca39  he4 ar36                  
         p ca39    n sc39                  
         p ca39  he4  k36                  
       he4 ca39    n ti42                  
       he4 ca39    p sc42                  
         n ca40    p  k40                  
         n ca40  he4 ar37                  
         p ca40    n sc40                  
         p ca40  he4  k37                  
       he4 ca40    n ti43                  
       he4 ca40    p sc43                  
         n ca41    p  k41                  
         n ca41    p  k41                  
         n ca41  he4 ar38                  
         p ca41    n sc41                  
         p ca41  he4  k38                  
       he4 ca41    n ti44                  
       he4 ca41    p sc44                  
         n ca42    p  k42                  
         n ca42  he4 ar39                  
         p ca42    n sc42                  
         p ca42  he4  k39                  
       he4 ca42    n ti45                  
       he4 ca42    p sc45                  
         n ca43    p  k43                  
         n ca43  he4 ar40                  
         p ca43    n sc43                  
         p ca43  he4  k40                  
       he4 ca43    n ti46                  
       he4 ca43    p sc46                  
         n ca44    p  k44                  
         n ca44  he4 ar41                  
         p ca44    n sc44                  
         p ca44  he4  k41                  
         p ca44  he4  k41                  
       he4 ca44    n ti47                  
       he4 ca44    p sc47                  
         n ca45    p  k45                  
         n ca45  he4 ar42                  
         p ca45    n sc45                  
         p ca45  he4  k42                  
       he4 ca45    n ti48                  
       he4 ca45    p sc48                  
         n ca46    p  k46                  
         n ca46  he4 ar43                  
         p ca46    n sc46                  
         p ca46  he4  k43                  
       he4 ca46    n ti49                  
       he4 ca46    p sc49                  
         n ca47    p  k47                  
         n ca47  he4 ar44                  
         p ca47    n sc47                  
         p ca47  he4  k44                  
       he4 ca47    n ti50                  
       he4 ca47    p sc50                  
         n ca48    p  k48                  
         n ca48  he4 ar45                  
         p ca48    n sc48                  
         p ca48  he4  k45                  
       he4 ca48    n ti51                  
       he4 ca48    p sc51                  
         n ca49    p  k49                  
         n ca49  he4 ar46                  
         p ca49    n sc49                  
         p ca49  he4  k46                  
       he4 ca49    n ti52                  
       he4 ca49    p sc52                  
         n ca50    p  k50                  
         n ca50  he4 ar47                  
         p ca50    n sc50                  
         p ca50  he4  k47                  
       he4 ca50    n ti53                  
       he4 ca50    p sc53                  
         n ca51    p  k51                  
         n ca51  he4 ar48                  
         p ca51    n sc51                  
         p ca51  he4  k48                  
       he4 ca51    n ti54                  
       he4 ca51    p sc54                  
         n ca52    p  k52                  
         n ca52  he4 ar49                  
         p ca52    n sc52                  
         p ca52  he4  k49                  
       he4 ca52    n ti55                  
       he4 ca52    p sc55                  
         n ca53    p  k53                  
         n ca53  he4 ar50                  
         p ca53    n sc53                  
         p ca53  he4  k50                  
       he4 ca53    n ti56                  
       he4 ca53    p sc56                  
         n ca54    p  k54                  
         n ca54  he4 ar51                  
         p ca54    n sc54                  
         p ca54  he4  k51                  
       he4 ca54    n ti57                  
       he4 ca54    p sc57                  
         n ca55    p  k55                  
         n ca55  he4 ar52                  
         p ca55    n sc55                  
         p ca55  he4  k52                  
       he4 ca55    n ti58                  
       he4 ca55    p sc58                  
         n ca56    p  k56                  
         n ca56  he4 ar53                  
         p ca56    n sc56                  
         p ca56  he4  k53                  
       he4 ca56    n ti59                  
       he4 ca56    p sc59                  
         n ca57    p  k57                  
         n ca57  he4 ar54                  
         p ca57    n sc57                  
         p ca57  he4  k54                  
       he4 ca57    n ti60                  
       he4 ca57    p sc60                  
         n ca58    p  k58                  
         n ca58  he4 ar55                  
         p ca58    n sc58                  
         p ca58  he4  k55                  
       he4 ca58    n ti61                  
       he4 ca58    p sc61                  
         n ca59    p  k59                  
         n ca59  he4 ar56                  
         p ca59    n sc59                  
         p ca59  he4  k56                  
       he4 ca59    n ti62                  
       he4 ca59    p sc62                  
         n ca60    p  k60                  
         n ca60  he4 ar57                  
         p ca60    n sc60                  
         p ca60  he4  k57                  
       he4 ca60    n ti63                  
       he4 ca60    p sc63                  
         n ca61    p  k61                  
         n ca61  he4 ar58                  
         p ca61    n sc61                  
         p ca61  he4  k58                  
       he4 ca61    n ti64                  
       he4 ca61    p sc64                  
         n ca62    p  k62                  
         n ca62  he4 ar59                  
         p ca62    n sc62                  
         p ca62  he4  k59                  
       he4 ca62    n ti65                  
       he4 ca62    p sc65                  
         n ca63    p  k63                  
         n ca63  he4 ar60                  
         p ca63    n sc63                  
         p ca63  he4  k60                  
       he4 ca63    n ti66                  
       he4 ca63    p sc66                  
         n ca64    p  k64                  
         n ca64  he4 ar61                  
         p ca64    n sc64                  
         p ca64  he4  k61                  
       he4 ca64    n ti67                  
       he4 ca64    p sc67                  
         n ca65    p  k65                  
         n ca65  he4 ar62                  
         p ca65    n sc65                  
         p ca65  he4  k62                  
       he4 ca65    n ti68                  
       he4 ca65    p sc68                  
         n ca66    p  k66                  
         n ca66  he4 ar63                  
         p ca66    n sc66                  
         p ca66  he4  k63                  
       he4 ca66    n ti69                  
       he4 ca66    p sc69                  
         n ca67    p  k67                  
         n ca67  he4 ar64                  
         p ca67    n sc67                  
         p ca67  he4  k64                  
       he4 ca67    n ti70                  
       he4 ca67    p sc70                  
         n ca68    p  k68                  
         n ca68  he4 ar65                  
         p ca68    n sc68                  
         p ca68  he4  k65                  
       he4 ca68    n ti71                  
       he4 ca68    p sc71                  
         n ca69    p  k69                  
         n ca69  he4 ar66                  
         p ca69    n sc69                  
         p ca69  he4  k66                  
       he4 ca69    n ti72                  
       he4 ca69    p sc72                  
         n ca70    p  k70                  
         n ca70  he4 ar67                  
         p ca70    n sc70                  
         p ca70  he4  k67                  
       he4 ca70    n ti73                  
       he4 ca70    p sc73                  
         p ca71    n sc71                  
         p ca71  he4  k68                  
       he4 ca71    n ti74                  
       he4 ca71    p sc74                  
         p ca72    n sc72                  
         p ca72  he4  k69                  
       he4 ca72    n ti75                  
       he4 ca72    p sc75                  
         p ca73    n sc73                  
         p ca73  he4  k70                  
       he4 ca73    n ti76                  
       he4 ca73    p sc76                  
         n sc32    p ca32                  
         n sc32  he4  k29                  
         n sc33    p ca33                  
         n sc33  he4  k30                  
       he4 sc33    n  v36                  
       he4 sc33    p ti36                  
         n sc34    p ca34                  
         n sc34  he4  k31                  
         p sc34    n ti34                  
         p sc34  he4 ca31                  
       he4 sc34    n  v37                  
       he4 sc34    p ti37                  
         n sc35    p ca35                  
         n sc35  he4  k32                  
         p sc35    n ti35                  
         p sc35  he4 ca32                  
       he4 sc35    n  v38                  
       he4 sc35    p ti38                  
         n sc36    p ca36                  
         n sc36  he4  k33                  
         p sc36    n ti36                  
         p sc36  he4 ca33                  
       he4 sc36    n  v39                  
       he4 sc36    p ti39                  
         n sc37    p ca37                  
         n sc37  he4  k34                  
         p sc37    n ti37                  
         p sc37  he4 ca34                  
       he4 sc37    n  v40                  
       he4 sc37    p ti40                  
         n sc38    p ca38                  
         n sc38  he4  k35                  
         p sc38    n ti38                  
         p sc38  he4 ca35                  
       he4 sc38    n  v41                  
       he4 sc38    p ti41                  
         n sc39    p ca39                  
         n sc39  he4  k36                  
         p sc39    n ti39                  
         p sc39  he4 ca36                  
       he4 sc39    n  v42                  
       he4 sc39    p ti42                  
         n sc40    p ca40                  
         n sc40  he4  k37                  
         p sc40    n ti40                  
         p sc40  he4 ca37                  
       he4 sc40    n  v43                  
       he4 sc40    p ti43                  
         n sc41    p ca41                  
         n sc41  he4  k38                  
         p sc41    n ti41                  
         p sc41  he4 ca38                  
       he4 sc41    n  v44                  
       he4 sc41    p ti44                  
         n sc42    p ca42                  
         n sc42  he4  k39                  
         p sc42    n ti42                  
         p sc42  he4 ca39                  
       he4 sc42    n  v45                  
       he4 sc42    p ti45                  
         n sc43    p ca43                  
         n sc43  he4  k40                  
         p sc43    n ti43                  
         p sc43  he4 ca40                  
       he4 sc43    n  v46                  
       he4 sc43    p ti46                  
         n sc44    p ca44                  
         n sc44  he4  k41                  
         n sc44  he4  k41                  
         p sc44    n ti44                  
         p sc44  he4 ca41                  
       he4 sc44    n  v47                  
       he4 sc44    p ti47                  
         n sc45    p ca45                  
         n sc45  he4  k42                  
         p sc45    n ti45                  
         p sc45  he4 ca42                  
       he4 sc45    n  v48                  
       he4 sc45    p ti48                  
         n sc46    p ca46                  
         n sc46  he4  k43                  
         p sc46    n ti46                  
         p sc46  he4 ca43                  
       he4 sc46    n  v49                  
       he4 sc46    p ti49                  
         n sc47    p ca47                  
         n sc47  he4  k44                  
         p sc47    n ti47                  
         p sc47  he4 ca44                  
       he4 sc47    n  v50                  
       he4 sc47    p ti50                  
         n sc48    p ca48                  
         n sc48  he4  k45                  
         p sc48    n ti48                  
         p sc48  he4 ca45                  
       he4 sc48    n  v51                  
       he4 sc48    p ti51                  
         n sc49    p ca49                  
         n sc49  he4  k46                  
         p sc49    n ti49                  
         p sc49  he4 ca46                  
       he4 sc49    n  v52                  
       he4 sc49    p ti52                  
         n sc50    p ca50                  
         n sc50  he4  k47                  
         p sc50    n ti50                  
         p sc50  he4 ca47                  
       he4 sc50    n  v53                  
       he4 sc50    p ti53                  
         n sc51    p ca51                  
         n sc51  he4  k48                  
         p sc51    n ti51                  
         p sc51  he4 ca48                  
       he4 sc51    n  v54                  
       he4 sc51    p ti54                  
         n sc52    p ca52                  
         n sc52  he4  k49                  
         p sc52    n ti52                  
         p sc52  he4 ca49                  
       he4 sc52    n  v55                  
       he4 sc52    p ti55                  
         n sc53    p ca53                  
         n sc53  he4  k50                  
         p sc53    n ti53                  
         p sc53  he4 ca50                  
       he4 sc53    n  v56                  
       he4 sc53    p ti56                  
         n sc54    p ca54                  
         n sc54  he4  k51                  
         p sc54    n ti54                  
         p sc54  he4 ca51                  
       he4 sc54    n  v57                  
       he4 sc54    p ti57                  
         n sc55    p ca55                  
         n sc55  he4  k52                  
         p sc55    n ti55                  
         p sc55  he4 ca52                  
       he4 sc55    n  v58                  
       he4 sc55    p ti58                  
         n sc56    p ca56                  
         n sc56  he4  k53                  
         p sc56    n ti56                  
         p sc56  he4 ca53                  
       he4 sc56    n  v59                  
       he4 sc56    p ti59                  
         n sc57    p ca57                  
         n sc57  he4  k54                  
         p sc57    n ti57                  
         p sc57  he4 ca54                  
       he4 sc57    n  v60                  
       he4 sc57    p ti60                  
         n sc58    p ca58                  
         n sc58  he4  k55                  
         p sc58    n ti58                  
         p sc58  he4 ca55                  
       he4 sc58    n  v61                  
       he4 sc58    p ti61                  
         n sc59    p ca59                  
         n sc59  he4  k56                  
         p sc59    n ti59                  
         p sc59  he4 ca56                  
       he4 sc59    n  v62                  
       he4 sc59    p ti62                  
         n sc60    p ca60                  
         n sc60  he4  k57                  
         p sc60    n ti60                  
         p sc60  he4 ca57                  
       he4 sc60    n  v63                  
       he4 sc60    p ti63                  
         n sc61    p ca61                  
         n sc61  he4  k58                  
         p sc61    n ti61                  
         p sc61  he4 ca58                  
       he4 sc61    n  v64                  
       he4 sc61    p ti64                  
         n sc62    p ca62                  
         n sc62  he4  k59                  
         p sc62    n ti62                  
         p sc62  he4 ca59                  
       he4 sc62    n  v65                  
       he4 sc62    p ti65                  
         n sc63    p ca63                  
         n sc63  he4  k60                  
         p sc63    n ti63                  
         p sc63  he4 ca60                  
       he4 sc63    n  v66                  
       he4 sc63    p ti66                  
         n sc64    p ca64                  
         n sc64  he4  k61                  
         p sc64    n ti64                  
         p sc64  he4 ca61                  
       he4 sc64    n  v67                  
       he4 sc64    p ti67                  
         n sc65    p ca65                  
         n sc65  he4  k62                  
         p sc65    n ti65                  
         p sc65  he4 ca62                  
       he4 sc65    n  v68                  
       he4 sc65    p ti68                  
         n sc66    p ca66                  
         n sc66  he4  k63                  
         p sc66    n ti66                  
         p sc66  he4 ca63                  
       he4 sc66    n  v69                  
       he4 sc66    p ti69                  
         n sc67    p ca67                  
         n sc67  he4  k64                  
         p sc67    n ti67                  
         p sc67  he4 ca64                  
       he4 sc67    n  v70                  
       he4 sc67    p ti70                  
         n sc68    p ca68                  
         n sc68  he4  k65                  
         p sc68    n ti68                  
         p sc68  he4 ca65                  
       he4 sc68    n  v71                  
       he4 sc68    p ti71                  
         n sc69    p ca69                  
         n sc69  he4  k66                  
         p sc69    n ti69                  
         p sc69  he4 ca66                  
       he4 sc69    n  v72                  
       he4 sc69    p ti72                  
         n sc70    p ca70                  
         n sc70  he4  k67                  
         p sc70    n ti70                  
         p sc70  he4 ca67                  
       he4 sc70    n  v73                  
       he4 sc70    p ti73                  
         n sc71    p ca71                  
         n sc71  he4  k68                  
         p sc71    n ti71                  
         p sc71  he4 ca68                  
       he4 sc71    n  v74                  
       he4 sc71    p ti74                  
         n sc72    p ca72                  
         n sc72  he4  k69                  
         p sc72    n ti72                  
         p sc72  he4 ca69                  
       he4 sc72    n  v75                  
       he4 sc72    p ti75                  
         n sc73    p ca73                  
         n sc73  he4  k70                  
         p sc73    n ti73                  
         p sc73  he4 ca70                  
       he4 sc73    n  v76                  
       he4 sc73    p ti76                  
         p sc74    n ti74                  
         p sc74  he4 ca71                  
       he4 sc74    n  v77                  
       he4 sc74    p ti77                  
         p sc75    n ti75                  
         p sc75  he4 ca72                  
       he4 sc75    n  v78                  
       he4 sc75    p ti78                  
         p sc76    n ti76                  
         p sc76  he4 ca73                  
       he4 sc76    n  v79                  
       he4 sc76    p ti79                  
         n ti34    p sc34                  
         n ti34  he4 ca31                  
         n ti35    p sc35                  
         n ti35  he4 ca32                  
       he4 ti35    n cr38                  
       he4 ti35    p  v38                  
         n ti36    p sc36                  
         n ti36  he4 ca33                  
         p ti36    n  v36                  
         p ti36  he4 sc33                  
       he4 ti36    n cr39                  
